city,city_ascii,state_id,state_name,county_name,lat,lng,ranking,id
Hampton,Hampton,VA,Virginia,Hampton,37.0551,-76.363,2,1840003866
Bloomington,Bloomington,IL,Illinois,McLean,40.4757,-88.9703,2,1840007207
Elizabeth,Elizabeth,NJ,New Jersey,Union,40.6658,-74.1913,2,1840003613
Stamford,Stamford,CT,Connecticut,Western Connecticut,41.1039,-73.5585,2,1840004841
Yuma,Yuma,AZ,Arizona,Yuma,32.5995,-114.5491,2,1840021998
Kent,Kent,WA,Washington,King,47.3887,-122.2128,2,1840018424
Miramar,Miramar,FL,Florida,Broward,25.9773,-80.3351,2,1840015137
Coeur d'Alene,Coeur d'Alene,ID,Idaho,Kootenai,47.704,-116.7936,2,1840018402
Coral Springs,Coral Springs,FL,Florida,Broward,26.2702,-80.2591,2,1840015134
Sterling Heights,Sterling Heights,MI,Michigan,Macomb,42.5809,-83.0305,2,1840003094
Yuba City,Yuba City,CA,California,Sutter,39.1357,-121.6383,2,1840021463
Yakima,Yakima,WA,Washington,Yakima,46.5923,-120.5496,2,1840021154
Carrollton,Carrollton,TX,Texas,Dallas,32.989,-96.8999,2,1840019436
Racine,Racine,WI,Wisconsin,Racine,42.7274,-87.8135,2,1840002493
Johnson City,Johnson City,TN,Tennessee,Washington,36.3406,-82.3806,2,1840014462
Billings,Billings,MT,Montana,Yellowstone,45.7891,-108.5526,2,1840018496
Iowa City,Iowa City,IA,Iowa,Johnson,41.6559,-91.5303,2,1840000532
Dover,Dover,DE,Delaware,Kent,39.161,-75.5202,2,1840005810
Bellingham,Bellingham,WA,Washington,Whatcom,48.7548,-122.469,2,1840018346
Charleston,Charleston,WV,West Virginia,Kanawha,38.3484,-81.6322,2,1840006196
Lynchburg,Lynchburg,VA,Virginia,Lynchburg,37.4003,-79.1909,2,1840003855
Santa Clara,Santa Clara,CA,California,Santa Clara,37.3646,-121.968,2,1840021571
Norman,Norman,OK,Oklahoma,Cleveland,35.2335,-97.3471,2,1840020451
Greenville,Greenville,NC,North Carolina,Pitt,35.5943,-77.376,2,1840013407
Simi Valley,Simi Valley,CA,California,Ventura,34.2663,-118.749,2,1840021843
Fort Smith,Fort Smith,AR,Arkansas,Sebastian,35.3495,-94.3695,2,1840013456
Abilene,Abilene,TX,Texas,Taylor,32.4543,-99.7384,2,1840019476
Arecibo,Arecibo,PR,Puerto Rico,Arecibo,18.4491,-66.7387,2,1630023566
Lewisville,Lewisville,TX,Texas,Denton,33.0454,-96.9815,2,1840020639
Pearland,Pearland,TX,Texas,Brazoria,29.5581,-95.3218,2,1840020979
Lehigh Acres,Lehigh Acres,FL,Florida,Lee,26.612,-81.6388,2,1840014220
Kenosha,Kenosha,WI,Wisconsin,Kenosha,42.5865,-87.8773,2,1840003160
Seaside,Seaside,CA,California,Monterey,36.6224,-121.8199,2,1840021634
Burlington,Burlington,VT,Vermont,Chittenden,44.4876,-73.2316,2,1840002310
Arvada,Arvada,CO,Colorado,Jefferson,39.832,-105.151,2,1840018788
Waldorf,Waldorf,MD,Maryland,Charles,38.6085,-76.9194,2,1840006175
Independence,Independence,MO,Missouri,Jackson,39.0871,-94.3501,2,1840008534
Rochester,Rochester,MN,Minnesota,Olmsted,44.0154,-92.478,2,1840008987
Logan,Logan,UT,Utah,Cache,41.7399,-111.8422,2,1840020108
Harlingen,Harlingen,TX,Texas,Cameron,26.1916,-97.6977,2,1840021036
Berkeley,Berkeley,CA,California,Alameda,37.8722,-122.276,2,1840018914
Clovis,Clovis,CA,California,Fresno,36.8278,-119.683,2,1840018944
Round Rock,Round Rock,TX,Texas,Williamson,30.527,-97.6642,2,1840020879
Pueblo,Pueblo,CO,Colorado,Pueblo,38.2701,-104.6114,2,1840020255
Temple,Temple,TX,Texas,Bell,31.1068,-97.3891,2,1840022154
Meridian,Meridian,ID,Idaho,Ada,43.6116,-116.3977,2,1840020046
Duluth,Duluth,MN,Minnesota,St. Louis,46.7756,-92.1393,2,1840007685
The Woodlands,The Woodlands,TX,Texas,Montgomery,30.1738,-95.5134,2,1840019585
Boulder,Boulder,CO,Colorado,Boulder,40.0248,-105.2524,2,1840018774
Richardson,Richardson,TX,Texas,Dallas,32.9716,-96.7093,2,1840020710
Cambridge,Cambridge,MA,Massachusetts,Middlesex,42.3759,-71.1185,2,1840000429
West Palm Beach,West Palm Beach,FL,Florida,Palm Beach,26.7469,-80.132,2,1840015993
Port Arthur,Port Arthur,TX,Texas,Jefferson,29.8554,-93.9264,2,1840020919
East Los Angeles,East Los Angeles,CA,California,Los Angeles,34.0326,-118.1691,2,1840019206
Redding,Redding,CA,California,Shasta,40.5698,-122.365,2,1840020141
Clearwater,Clearwater,FL,Florida,Pinellas,27.979,-82.7623,2,1840015110
Monroe,Monroe,LA,Louisiana,Ouachita,32.5185,-92.0774,2,1840014881
Utica,Utica,NY,New York,Oneida,43.0962,-75.2261,2,1840002746
St. Cloud,St. Cloud,MN,Minnesota,Stearns,45.534,-94.1718,2,1840008881
Mandeville,Mandeville,LA,Louisiana,St. Tammany,30.3751,-90.0904,2,1840015909
West Jordan,West Jordan,UT,Utah,Salt Lake,40.6024,-112.0008,2,1840021388
North Charleston,North Charleston,SC,South Carolina,Charleston,32.9067,-80.0722,2,1840015164
Richmond,Richmond,CA,California,Contra Costa,37.9477,-122.3389,2,1840020277
Westminster,Westminster,CO,Colorado,Adams,39.8837,-105.0624,2,1840021423
Saginaw,Saginaw,MI,Michigan,Saginaw,43.4199,-83.9501,2,1840002813
Kailua,Kailua,HI,Hawaii,Honolulu,21.392,-157.7396,2,1840023244
Brandon,Brandon,FL,Florida,Hillsborough,27.9367,-82.3,2,1840014151
Ponce,Ponce,PR,Puerto Rico,Ponce,18.0127,-66.6212,2,1630023669
Carlsbad,Carlsbad,CA,California,San Diego,33.1246,-117.2834,2,1840019352
Lowell,Lowell,MA,Massachusetts,Middlesex,42.6389,-71.3217,2,1840000426
Broken Arrow,Broken Arrow,OK,Oklahoma,Tulsa,36.038,-95.7806,2,1840019059
Elgin,Elgin,IL,Illinois,Kane,42.0383,-88.324,2,1840008134
Gresham,Gresham,OR,Oregon,Multnomah,45.5021,-122.4413,2,1840019939
League City,League City,TX,Texas,Galveston,29.4874,-95.1087,2,1840020973
Downey,Downey,CA,California,Los Angeles,33.9379,-118.1311,2,1840019245
Waterloo,Waterloo,IA,Iowa,Black Hawk,42.4918,-92.3522,2,1840000440
Murrieta,Murrieta,CA,California,Riverside,33.5719,-117.1909,2,1840020553
Leominster,Leominster,MA,Massachusetts,Worcester,42.5209,-71.7717,2,1840000437
Longview,Longview,TX,Texas,Gregg,32.5193,-94.7622,2,1840020746
Jacksonville,Jacksonville,NC,North Carolina,Onslow,34.7289,-77.3941,2,1840014653
Pompano Beach,Pompano Beach,FL,Florida,Broward,26.2428,-80.1312,2,1840015143
Bend,Bend,OR,Oregon,Deschutes,44.0563,-121.3095,2,1840018618
Miami Gardens,Miami Gardens,FL,Florida,Miami-Dade,25.9433,-80.2426,2,1840015151
Costa Mesa,Costa Mesa,CA,California,Orange,33.6667,-117.9135,2,1840019326
Sioux City,Sioux City,IA,Iowa,Woodbury,42.4959,-96.3901,2,1840000447
Everett,Everett,WA,Washington,Snohomish,47.9525,-122.1669,2,1840019785
Gilroy,Gilroy,CA,California,Santa Clara,37.0046,-121.5854,2,1840020327
San Buenaventura,San Buenaventura,CA,California,Ventura,34.2741,-119.2314,2,1840037414
Temecula,Temecula,CA,California,Riverside,33.4928,-117.1315,2,1840021937
Sugar Land,Sugar Land,TX,Texas,Fort Bend,29.5935,-95.6358,2,1840022217
Chico,Chico,CA,California,Butte,39.7578,-121.8161,2,1840018778
Eau Claire,Eau Claire,WI,Wisconsin,Eau Claire,44.8197,-91.4948,2,1840002296
El Monte,El Monte,CA,California,Los Angeles,34.0739,-118.0291,2,1840020480
Idaho Falls,Idaho Falls,ID,Idaho,Bonneville,43.4871,-112.0362,2,1840018644
Dearborn,Dearborn,MI,Michigan,Wayne,42.3127,-83.213,2,1840003969
Bloomington,Bloomington,IN,Indiana,Monroe,39.1637,-86.5257,2,1840007376
West Covina,West Covina,CA,California,Los Angeles,34.0555,-117.9113,2,1840021876
Sparks,Sparks,NV,Nevada,Washoe,39.5736,-119.7161,2,1840021337
South Fulton,South Fulton,GA,Georgia,Fulton,33.6273,-84.58,2,1840029465
Centennial,Centennial,CO,Colorado,Arapahoe,39.5926,-104.8673,2,1840018792
Sandy Springs,Sandy Springs,GA,Georgia,Fulton,33.9366,-84.3703,2,1840015609
Inglewood,Inglewood,CA,California,Los Angeles,33.9566,-118.3444,2,1840019237
Hillsboro,Hillsboro,OR,Oregon,Washington,45.5273,-122.936,2,1840019932
Columbia,Columbia,MD,Maryland,Howard,39.2004,-76.859,2,1840005803
Burbank,Burbank,CA,California,Los Angeles,34.1879,-118.3235,2,1840019233
Davie,Davie,FL,Florida,Broward,26.0789,-80.287,2,1840017272
El Cajon,El Cajon,CA,California,San Diego,32.8017,-116.9604,2,1840020618
Jurupa Valley,Jurupa Valley,CA,California,Riverside,34.001,-117.4706,2,1840043419
Allen,Allen,TX,Texas,Collin,33.1088,-96.6735,2,1840019396
Auburn,Auburn,AL,Alabama,Lee,32.6087,-85.4903,2,1840013810
Renton,Renton,WA,Washington,King,47.4784,-122.1918,2,1840019827
Holland,Holland,MI,Michigan,Ottawa,42.7677,-86.0984,2,1840002996
Brockton,Brockton,MA,Massachusetts,Plymouth,42.0821,-71.0242,2,1840000467
Rio Rancho,Rio Rancho,NM,New Mexico,Sandoval,35.2873,-106.6982,2,1840020387
San Mateo,San Mateo,CA,California,San Mateo,37.5522,-122.3121,2,1840021551
Rialto,Rialto,CA,California,San Bernardino,34.1175,-117.3892,2,1840020407
Spokane Valley,Spokane Valley,WA,Washington,Spokane,47.6626,-117.2346,2,1840021094
Charlottesville,Charlottesville,VA,Virginia,Charlottesville,38.0375,-78.4855,2,1840001678
Menifee,Menifee,CA,California,Riverside,33.6909,-117.1849,2,1840022903
Daly City,Daly City,CA,California,San Mateo,37.6862,-122.4685,2,1840018926
Wichita Falls,Wichita Falls,TX,Texas,Wichita,33.9072,-98.5291,2,1840021923
Riverview,Riverview,FL,Florida,Hillsborough,27.8227,-82.3023,2,1840014158
Norwalk,Norwalk,CA,California,Los Angeles,33.9069,-118.0829,2,1840020501
Lee's Summit,Lee's Summit,MO,Missouri,Jackson,38.9171,-94.3816,2,1840032155
Longmont,Longmont,CO,Colorado,Boulder,40.1686,-105.1005,2,1840020178
Vacaville,Vacaville,CA,California,Solano,38.3587,-121.9673,2,1840021498
Highlands Ranch,Highlands Ranch,CO,Colorado,Douglas,39.5419,-104.9708,2,1840028579
Kingsport,Kingsport,TN,Tennessee,Sullivan,36.5224,-82.5454,2,1840014425
San Tan Valley,San Tan Valley,AZ,Arizona,Pinal,33.1786,-111.5629,2,1840027990
Quincy,Quincy,MA,Massachusetts,Norfolk,42.2506,-71.0187,2,1840000461
Edinburg,Edinburg,TX,Texas,Hidalgo,26.3196,-98.1597,2,1840021020
Lynn,Lynn,MA,Massachusetts,Essex,42.4781,-70.9664,2,1840000409
San Angelo,San Angelo,TX,Texas,Tom Green,31.4424,-100.4504,2,1840022146
Hesperia,Hesperia,CA,California,San Bernardino,34.3975,-117.3147,3,1840020404
Bowling Green,Bowling Green,KY,Kentucky,Warren,36.9716,-86.4378,3,1840013265
Federal Way,Federal Way,WA,Washington,King,47.3091,-122.3358,3,1840019826
Carmel,Carmel,IN,Indiana,Hamilton,39.965,-86.146,3,1840007260
Bismarck,Bismarck,ND,North Dakota,Burleigh,46.8143,-100.7694,2,1840001926
Fishers,Fishers,IN,Indiana,Hamilton,39.9588,-85.9659,3,1840010496
Lafayette,Lafayette,CO,Colorado,Boulder,39.9946,-105.0998,3,1840020180
Vista,Vista,CA,California,San Diego,33.1896,-117.2386,2,1840021994
Boca Raton,Boca Raton,FL,Florida,Palm Beach,26.3752,-80.108,3,1840014207
St. Augustine,St. Augustine,FL,Florida,St. Johns,29.8976,-81.31,3,1840015935
Beaverton,Beaverton,OR,Oregon,Washington,45.4779,-122.8168,3,1840018556
Goodyear,Goodyear,AZ,Arizona,Maricopa,33.2614,-112.3622,3,1840020564
Portsmouth,Portsmouth,VA,Virginia,Portsmouth,36.8468,-76.354,3,1840003872
Orem,Orem,UT,Utah,Utah,40.2981,-111.6994,2,1840020171
Sunrise,Sunrise,FL,Florida,Broward,26.1547,-80.2997,2,1840016000
Portsmouth,Portsmouth,NH,New Hampshire,Rockingham,43.058,-70.7826,3,1840002932
Arden-Arcade,Arden-Arcade,CA,California,Sacramento,38.6017,-121.3845,2,1840036690
Lawrence,Lawrence,KS,Kansas,Douglas,38.9597,-95.2642,3,1840001632
Sandy,Sandy,UT,Utah,Salt Lake,40.5709,-111.8506,3,1840037422
Slidell,Slidell,LA,Louisiana,St. Tammany,30.2887,-89.7828,3,1840015911
Buckeye,Buckeye,AZ,Arizona,Maricopa,33.4314,-112.6429,3,1840021939
Livonia,Livonia,MI,Michigan,Wayne,42.3972,-83.3733,3,1840003985
Williamsburg,Williamsburg,VA,Virginia,Williamsburg,37.2693,-76.7076,3,1840001720
Suffolk,Suffolk,VA,Virginia,Suffolk,36.6953,-76.6398,3,1840003873
Compton,Compton,CA,California,Los Angeles,33.893,-118.2274,2,1840019240
La Crosse,La Crosse,WI,Wisconsin,La Crosse,43.8241,-91.2268,3,1840002577
Edmond,Edmond,OK,Oklahoma,Oklahoma,35.6689,-97.416,3,1840020423
Carson,Carson,CA,California,Los Angeles,33.8374,-118.2559,3,1840019214
San Marcos,San Marcos,CA,California,San Diego,33.135,-117.1743,3,1840021991
Tracy,Tracy,CA,California,San Joaquin,37.7269,-121.4523,3,1840021518
Prescott Valley,Prescott Valley,AZ,Arizona,Yavapai,34.598,-112.3185,3,1840021772
Middletown,Middletown,OH,Ohio,Butler,39.5033,-84.3659,3,1840003804
Fall River,Fall River,MA,Massachusetts,Bristol,41.7136,-71.1015,3,1840000497
San Germán,San German,PR,Puerto Rico,San Germán,18.0827,-67.046,3,1630023526
Santa Fe,Santa Fe,NM,New Mexico,Santa Fe,35.6619,-105.9819,2,1840021707
Plantation,Plantation,FL,Florida,Broward,26.1259,-80.2617,3,1840015142
Mayagüez,Mayaguez,PR,Puerto Rico,Mayagüez,18.2003,-67.1397,3,1630035520
New Braunfels,New Braunfels,TX,Texas,Comal,29.6994,-98.1148,3,1840021341
Roswell,Roswell,GA,Georgia,Fulton,34.0391,-84.3513,3,1840014741
Conroe,Conroe,TX,Texas,Montgomery,30.3238,-95.4824,3,1840019586
South Gate,South Gate,CA,California,Los Angeles,33.9447,-118.1926,2,1840021870
Santa Monica,Santa Monica,CA,California,Los Angeles,34.0235,-118.481,2,1840021866
Kirkland,Kirkland,WA,Washington,King,47.697,-122.2057,3,1840019836
Hoover,Hoover,AL,Alabama,Jefferson,33.3763,-86.8068,3,1840014795
O'Fallon,O'Fallon,MO,Missouri,St. Charles,38.785,-90.7175,3,1840008571
Alafaya,Alafaya,FL,Florida,Orange,28.528,-81.1868,3,1840029102
Palm Coast,Palm Coast,FL,Florida,Flagler,29.5389,-81.2457,3,1840015064
Norwalk,Norwalk,CT,Connecticut,Western Connecticut,41.1144,-73.4215,3,1840004839
Lawton,Lawton,OK,Oklahoma,Comanche,34.6175,-98.4202,3,1840020477
Chino,Chino,CA,California,San Bernardino,33.9836,-117.6654,3,1840019114
Mount Pleasant,Mount Pleasant,SC,South Carolina,Charleston,32.8537,-79.8203,3,1840017286
Manteca,Manteca,CA,California,San Joaquin,37.7927,-121.2264,3,1840020265
Westminster,Westminster,CA,California,Orange,33.7523,-117.9938,2,1840021969
Florence,Florence,SC,South Carolina,Florence,34.178,-79.7898,3,1840013643
Joplin,Joplin,MO,Missouri,Jasper,37.0757,-94.5018,3,1840008771
Germantown,Germantown,MD,Maryland,Montgomery,39.1755,-77.2643,2,1840005840
San Leandro,San Leandro,CA,California,Alameda,37.7074,-122.1599,2,1840021538
Town 'n' Country,Town 'n' Country,FL,Florida,Hillsborough,28.0106,-82.5763,3,1840029089
Clifton,Clifton,NJ,New Jersey,Passaic,40.863,-74.1575,2,1840003511
Waukegan,Waukegan,IL,Illinois,Lake,42.3698,-87.8716,3,1840010113
Bloomington,Bloomington,MN,Minnesota,Hennepin,44.8306,-93.3151,3,1840006747
Avondale,Avondale,AZ,Arizona,Maricopa,33.3873,-112.3235,3,1840019310
Atascocita,Atascocita,TX,Texas,Harris,29.9777,-95.1953,3,1840018251
Missoula,Missoula,MT,Montana,Missoula,46.8751,-114.0214,3,1840019840
Fort Myers,Fort Myers,FL,Florida,Lee,26.6194,-81.8302,3,1840014226
Newton,Newton,MA,Massachusetts,Middlesex,42.3316,-71.2085,3,1840000433
Lawrence,Lawrence,MA,Massachusetts,Essex,42.7002,-71.1626,2,1840000408
Muncie,Muncie,IN,Indiana,Delaware,40.1989,-85.395,3,1840008365
Rapid City,Rapid City,SD,South Dakota,Pennington,44.0716,-103.2204,3,1840002180
Troy,Troy,MI,Michigan,Oakland,42.5817,-83.1457,3,1840002434
Livermore,Livermore,CA,California,Alameda,37.6868,-121.7607,3,1840020294
Citrus Heights,Citrus Heights,CA,California,Sacramento,38.6948,-121.288,2,1840018845
Hawthorne,Hawthorne,CA,California,Los Angeles,33.9147,-118.3476,2,1840020486
Winchester,Winchester,VA,Virginia,Winchester,39.1735,-78.1746,3,1840001623
Springdale,Springdale,AR,Arkansas,Washington,36.1901,-94.1574,3,1840015336
Whittier,Whittier,CA,California,Los Angeles,33.9678,-118.0188,2,1840021878
Deerfield Beach,Deerfield Beach,FL,Florida,Broward,26.305,-80.1277,2,1840015136
Decatur,Decatur,IL,Illinois,Macon,39.8557,-88.9342,3,1840007269
San Ramon,San Ramon,CA,California,Contra Costa,37.7624,-121.9365,3,1840021530
Vineland,Vineland,NJ,New Jersey,Cumberland,39.4653,-74.9981,3,1840001551
Mission,Mission,TX,Texas,Hidalgo,26.2039,-98.3256,3,1840021026
Auburn,Auburn,WA,Washington,King,47.3039,-122.2108,3,1840018416
Lake Forest,Lake Forest,CA,California,Orange,33.6605,-117.6714,3,1840020591
Newport Beach,Newport Beach,CA,California,Orange,33.6151,-117.8668,3,1840020581
Melbourne,Melbourne,FL,Florida,Brevard,28.1086,-80.6627,3,1840015960
Brooklyn Park,Brooklyn Park,MN,Minnesota,Hennepin,45.1112,-93.3505,3,1840004023
Bryan,Bryan,TX,Texas,Brazos,30.665,-96.3807,3,1840019569
Westland,Westland,MI,Michigan,Wayne,42.3192,-83.3805,3,1840001847
Napa,Napa,CA,California,Napa,38.2975,-122.301,3,1840020241
Baytown,Baytown,TX,Texas,Harris,29.7587,-94.9671,3,1840019616
Cicero,Cicero,IL,Illinois,Cook,41.8445,-87.7593,2,1840009186
Anderson,Anderson,IN,Indiana,Madison,40.0891,-85.6892,3,1840007242
Franklin,Franklin,TN,Tennessee,Williamson,35.92,-86.8516,3,1840013380
Farmington Hills,Farmington Hills,MI,Michigan,Oakland,42.486,-83.3771,3,1840002442
Buena Park,Buena Park,CA,California,Orange,33.8572,-118.0046,2,1840019324
Albany,Albany,GA,Georgia,Dougherty,31.5776,-84.1762,3,1840013864
Pine Hills,Pine Hills,FL,Florida,Orange,28.5818,-81.4692,2,1840014098
State College,State College,PA,Pennsylvania,Centre,40.7909,-77.8567,2,1840000830
Redwood City,Redwood City,CA,California,San Mateo,37.5025,-122.2253,3,1840020304
Warwick,Warwick,RI,Rhode Island,Kent,41.7062,-71.4334,3,1840003344
Jackson,Jackson,MI,Michigan,Jackson,42.2431,-84.4038,3,1840003173
Cranston,Cranston,RI,Rhode Island,Providence,41.7658,-71.4858,3,1840003287
Largo,Largo,FL,Florida,Pinellas,27.9088,-82.7712,3,1840015114
Miami Beach,Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396,2,1840015150
Alhambra,Alhambra,CA,California,Los Angeles,34.084,-118.1355,2,1840019222
Johns Creek,Johns Creek,GA,Georgia,Fulton,34.0333,-84.2027,3,1840014742
Mountain View,Mountain View,CA,California,Santa Clara,37.4001,-122.0796,2,1840020332
Salisbury,Salisbury,MD,Maryland,Wicomico,38.3756,-75.5865,3,1840006219
Morgantown,Morgantown,WV,West Virginia,Monongalia,39.6383,-79.9464,3,1840005647
Silver Spring,Silver Spring,MD,Maryland,Montgomery,39.0028,-77.0207,2,1840005845
Layton,Layton,UT,Utah,Davis,41.077,-111.962,3,1840020145
Springfield,Springfield,OH,Ohio,Clark,39.93,-83.7959,3,1840003765
Lakewood,Lakewood,CA,California,Los Angeles,33.8471,-118.1222,2,1840020515
Florence,Florence,AL,Alabama,Lauderdale,34.8303,-87.6655,3,1840002083
Folsom,Folsom,CA,California,Sacramento,38.6668,-121.1422,3,1840020246
Madera,Madera,CA,California,Madera,36.963,-120.0778,3,1840020300
New Rochelle,New Rochelle,NY,New York,Westchester,40.9304,-73.7836,2,1840000782
Parma,Parma,OH,Ohio,Cuyahoga,41.3843,-81.7286,3,1840003406
Terre Haute,Terre Haute,IN,Indiana,Vigo,39.466,-87.3751,3,1840009671
Somerville,Somerville,MA,Massachusetts,Middlesex,42.3908,-71.1014,2,1840003123
Flagstaff,Flagstaff,AZ,Arizona,Coconino,35.1872,-111.6194,3,1840020335
Boynton Beach,Boynton Beach,FL,Florida,Palm Beach,26.5281,-80.0811,3,1840014208
Homestead,Homestead,FL,Florida,Miami-Dade,25.4665,-80.4472,2,1840015159
Newark,Newark,OH,Ohio,Licking,40.0706,-82.425,3,1840001419
Plymouth,Plymouth,MN,Minnesota,Hennepin,45.0225,-93.4617,3,1840008929
Anniston,Anniston,AL,Alabama,Calhoun,33.6712,-85.8135,3,1840006563
Texarkana,Texarkana,TX,Texas,Bowie,33.45,-94.0847,3,1840021987
Tustin,Tustin,CA,California,Orange,33.7311,-117.8107,2,1840021967
Pharr,Pharr,TX,Texas,Hidalgo,26.1685,-98.1904,3,1840021030
Port Huron,Port Huron,MI,Michigan,St. Clair,42.9821,-82.4388,3,1840003953
Turlock,Turlock,CA,California,Stanislaus,37.5053,-120.8588,3,1840021533
Rancho Cordova,Rancho Cordova,CA,California,Sacramento,38.5737,-121.2527,3,1840020248
The Villages,The Villages,FL,Florida,Sumter,28.9034,-81.9887,3,1840014065
Milpitas,Milpitas,CA,California,Santa Clara,37.4336,-121.8921,2,1840020329
Perris,Perris,CA,California,Riverside,33.7898,-117.2233,3,1840020557
Upland,Upland,CA,California,San Bernardino,34.1178,-117.6604,3,1840021730
Alton,Alton,IL,Illinois,Madison,38.9037,-90.152,3,1840007424
Pleasanton,Pleasanton,CA,California,Alameda,37.6663,-121.8805,3,1840020298
Kendall,Kendall,FL,Florida,Miami-Dade,25.6697,-80.3556,3,1840014244
Jonesboro,Jonesboro,AR,Arkansas,Craighead,35.8212,-90.6791,3,1840014507
Bellflower,Bellflower,CA,California,Los Angeles,33.888,-118.1271,2,1840019230
Battle Creek,Battle Creek,MI,Michigan,Calhoun,42.2985,-85.2296,3,1840003176
Chino Hills,Chino Hills,CA,California,San Bernardino,33.9508,-117.7254,3,1840019115
Cheyenne,Cheyenne,WY,Wyoming,Laramie,41.135,-104.7902,2,1840018713
Lebanon,Lebanon,PA,Pennsylvania,Lebanon,40.3412,-76.4228,2,1840001347
Carmichael,Carmichael,CA,California,Sacramento,38.6318,-121.3263,3,1840017579
South Jordan,South Jordan,UT,Utah,Salt Lake,40.557,-111.9784,3,1840021385
Davis,Davis,CA,California,Yolo,38.5553,-121.737,2,1840018833
Elizabethtown,Elizabethtown,KY,Kentucky,Hardin,37.7031,-85.8773,3,1840013218
Schaumburg,Schaumburg,IL,Illinois,Cook,42.0308,-88.0838,3,1840011319
Alameda,Alameda,CA,California,Alameda,37.7668,-122.267,2,1840018913
Hammond,Hammond,IN,Indiana,Lake,41.6168,-87.4909,3,1840007092
Pasco,Pasco,WA,Washington,Franklin,46.2506,-119.1305,3,1840019888
Evanston,Evanston,IL,Illinois,Cook,42.0464,-87.6943,2,1840008129
Lehi,Lehi,UT,Utah,Utah,40.4136,-111.8725,3,1840020168
Alexandria,Alexandria,LA,Louisiana,Rapides,31.2923,-92.4702,3,1840013873
North Port,North Port,FL,Florida,Sarasota,27.0576,-82.1977,3,1840015120
Arlington Heights,Arlington Heights,IL,Illinois,Cook,42.0955,-87.9826,3,1840011243
Camarillo,Camarillo,CA,California,Ventura,34.223,-119.0321,3,1840019201
Wyoming,Wyoming,MI,Michigan,Kent,42.8908,-85.7066,3,1840000374
Flower Mound,Flower Mound,TX,Texas,Denton,33.0343,-97.1146,3,1840022010
Bethlehem,Bethlehem,PA,Pennsylvania,Northampton,40.6266,-75.3679,3,1840000986
